bleu score     	rouge score    	meteor score   
0.2907153684841096	0.7457627118644068	0.5016101694915255
9.037968939610782e-232	0.6956521739130435	0.21650326797385622
8.47838036897581e-232	0.6451612903225806	0.1608597583654273
0.6580370064762462	0.8666666666666667	0.7058267716535434
4.797597231912944e-78	0.7222222222222222	0.49609375     
6.805395922591311e-155	0.6571428571428571	0.4317489435581616
0.5043545474510804	0.9166666666666666	0.5834986206806951
0.4001601601922499	0.7659574468085106	0.5777792933508678
0.4052127766461669	0.8354430379746836	0.5831779317652924
3.00466076572634e-78	0.5581395348837209	0.30295801526717564
0.18641996229708285	0.7045454545454546	0.41522693733578087
3.2083466360234637e-78	0.7391304347826086	0.5028980717428232
0.507629894744918	0.7586206896551724	0.7310624201787996
0.5706745777055999	0.7209302325581395	0.6361245816542584
0.25712008025141314	0.6071428571428571	0.4423921467321105
2.7877630425655405e-78	0.6296296296296297	0.28900941611323466
0.6315552371794037	0.82           	0.748263888888889
0.3517636208847486	0.8048780487804879	0.4466658501417281
0.4202431608906195	0.8170731707317073	0.6460170853733157
0.2490328638846773	0.7571428571428571	0.3707823331352743
0.4333207865423752	0.8787878787878788	0.685264383880736
3.6192421858902592e-78	0.6666666666666666	0.4290022692815252
8.89832063848178e-155	0.7738095238095238	0.4220119628662228
3.958014310460441e-155	0.6956521739130435	0.28516293117151487
1.5319719891192393e-231	0.9090909090909091	0.46875        
0.6756000774035172	1.0            	0.8470338983050848
0.6389431042462724	0.7551020408163265	0.69965        
3.7613085112572967e-78	0.8266666666666667	0.5174695791426912
0.3446073377034663	0.7636363636363637	0.587345175691114
0.3303164318013807	0.7818181818181819	0.4673721340388007
6.72408716007493e-155	0.7719298245614035	0.33391952178762196
5.100278386789125e-155	0.675          	0.3345959595959596
4.1985211987044984e-78	0.7735849056603774	0.4502208630648997
3.057039813233982e-78	0.6875         	0.4066206981658877
3.105573551013631e-78	0.6981132075471698	0.33934870244394055
0.27274191069381915	0.7209302325581395	0.5745367634854772
0.1532685994792829	0.6282051282051282	0.48294327885151705
1.0            	1.0            	0.996          
0.4189164947107698	0.8823529411764706	0.6533609548928198
0.3303164318013807	0.8333333333333334	0.6543209876543209
2.653942451511924e-78	0.6862745098039216	0.2714789619551524
0.28997844147152074	0.7241379310344828	0.686039678348 
4.797597231912944e-78	0.7            	0.5589788732394365
0.7423391006931132	0.8764044943820225	0.6058613587174448
0.17609282679116184	0.5405405405405406	0.3245473130841121
1.0            	1.0            	0.9976851851851852
3.2080057817710506e-155	0.5            	0.17288926140977925
3.271341557643298e-78	0.6933333333333334	0.408547794117647
5.959284093412939e-155	0.5333333333333333	0.39166143490834987
1.0            	1.0            	0.8176206509539844
0.41722614486115056	0.9024390243902439	0.576058394160584
0.5081327481546147	0.8            	0.6651234567901233
1.491668146240062e-154	1.0            	0.9375         
0.3646285861936466	0.7083333333333334	0.6846859114015978
0.5133450480401704	0.8863636363636364	0.7735101356500533
0.38609739509608965	0.8080808080808081	0.7078960905349794
0.6899302125555485	0.9069767441860465	0.831043490060384
5.072841446586652e-78	0.6153846153846154	0.48996913580246915
0.5133450480401704	0.7727272727272727	0.7031910324091393
0.36191740494054153	0.8734177215189873	0.8133808977971082
0.6067232393057594	0.940677966101695	0.7932102608086175
0.6114193239581327	0.898876404494382	0.7505357193684407
0.592313615748771	0.8837209302325582	0.7559523809523809
0.28646290158800986	0.8596491228070176	0.7190523857190524
0.33932513407933634	0.7551020408163265	0.6909864540173024
1.2395288183339461e-231	0.45588235294117646	0.21178675551853393
0.25336549464486463	0.828125       	0.7231742871364575
1.2508498911928379e-231	0.42105263157894735	0.27625361987501906
7.241926111174567e-155	0.5918367346938775	0.5318681318681319
0.4328015276270854	0.8021978021978022	0.5151098901098901
1.0            	1.0            	0.9985422740524781
0.1849304691034943	0.7978723404255319	0.6876502732240437
0.4649609229507011	0.8640776699029126	0.7200590762620838
0.33739685664481706	0.8131868131868132	0.549163179916318
0.43037677381220035	0.8888888888888888	0.6722475900558093
1.491668146240062e-154	1.0            	0.9375         
0.39846811316275854	0.9076923076923077	0.5696787732712765
0.8656030552541708	0.9493670886075949	0.8566429925228584
1.5319719891192393e-231	0.6206896551724138	0.32716049382716045
0.6580370064762462	0.9574468085106383	0.9850549450549451
0.17923344640485428	0.7578947368421053	0.3811023622047244
6.513869329968086e-155	0.5135135135135135	0.4243295332048476
1.0            	1.0            	0.9995         
4.677477553605556e-78	0.8529411764705882	0.5004244012252278
0.5386933265263314	0.8701298701298701	0.586869761701711
0.5731224484094262	0.7818181818181819	0.7808862734898239
9.013778876140909e-155	0.9            	0.6249999999999999
0.537284965911771	0.9696969696969697	0.8179012345679013
0.49202745153855076	0.8064516129032258	0.637367408969667
0.5344445934790545	0.775          	0.6868990384615384
1.0            	1.0            	0.9976851851851852
0.5100323429521268	0.8591549295774648	0.6635563979200076
1.0547686614863434e-154	0.8181818181818182	0.703125       
0.6803749333171202	0.8            	0.8442451584507042
6.206021746903507e-78	0.625          	0.7697893972403776
7.227401369829121e-78	1.0            	0.8099489795918366
0.537284965911771	0.7878787878787878	0.8179012345679013
1.2882297539194154e-231	0.5217391304347826	0.248046875    
7.176381577237209e-155	0.45652173913043476	0.2814150528169014
7.262123179505913e-78	0.9411764705882353	0.8179012345679013
1.1200407237786664e-231	0.48484848484848486	0.19186253561253563
0.33887143631861766	0.75           	0.5606708595387841
3.432765109268027e-78	0.7857142857142857	0.41800847457627116
0.3875407750115175	0.7804878048780488	0.5413988016024133
1.0862663708453601e-231	0.46875        	0.16756214131031827
6.085166479973199e-232	0.4            	0.14808768656716417
0.2908402945446888	0.775          	0.6183796425989776
0.26920508809559307	0.7142857142857143	0.4698581560283687
8.34076112986429e-232	0.3684210526315789	0.12790835707502374
1.0719249972567852e-154	0.7317073170731707	0.7697893972403776
7.711523862191631e-155	0.5454545454545454	0.48681640625  
0.4366835442847812	0.8545454545454545	0.6182913121217946
4.07941328593143e-78	0.7213114754098361	0.49505112207232227
0.3197842999788806	0.8571428571428571	0.6630086877000455
0.6147881529512643	0.7777777777777778	0.7132444814660558
0.5555238068023582	0.9649122807017544	0.9575429087624211
0.6298129992394241	0.9295774647887324	0.7959770677206646
0.1967274688523915	0.8115942028985508	0.6313623565085554
6.786169835666303e-155	0.7676767676767676	0.42034687804029575
0.25947507140745757	0.8409090909090909	0.5061753887996495
3.297337141451012e-78	0.7450980392156863	0.37091121495327106
0.39846811316275854	0.7246376811594203	0.465111593598301
8.14486865257726e-155	0.6304347826086957	0.4371485852967334
2.8494347623522925e-78	0.8923076923076924	0.46733905917579377
0.25336549464486463	0.7666666666666667	0.6201171875   
0.2694353370737825	0.8552631578947368	0.6543599237470669
0.6606328636027614	0.8205128205128205	0.8840115836000608
0.4684580982108429	0.8375         	0.5757756736648765
5.395774370246974e-78	0.8            	0.6480906179802132
1.491668146240062e-154	1.0            	0.9375         
1.491668146240062e-154	1.0            	0.9375         
1.491668146240062e-154	1.0            	0.9375         
0.23887527917609022	0.7142857142857143	0.5480867451772358
3.2303121497744317e-78	0.6818181818181818	0.570897469586555
0.23397625978961173	0.6612903225806451	0.5631055335197347
0.6677604630703731	0.7971014492753623	0.6186230322032793
4.004015450392331e-155	0.5512820512820513	0.21387832699619772
1.0            	1.0            	0.996          
3.3837424855205556e-78	0.7313432835820896	0.4302239763830061
9.53091075863908e-155	0.7222222222222222	0.49609375     
4.904072328366965e-155	0.7209302325581395	0.34045043943179637
3.2465087977690726e-78	0.7166666666666667	0.3376271186440678
0.22656720908801994	0.5584415584415584	0.40840425911619893
4.372204660033707e-78	0.7714285714285715	0.506218112244898
0.7071067811865475	0.9230769230769231	0.7803721910112359
0.42728700639623407	0.7441860465116279	0.4990583804143127
8.121328445417258e-155	0.5714285714285714	0.50332383665717
4.134975870071536e-78	0.8461538461538461	0.49012316296781105
0.5307712171072443	0.8260869565217391	0.8840115836000608
1.3203832882211142e-231	0.8            	0.5739795918367347
0.39129502995845794	0.7073170731707317	0.48796106557377056
9.918892480173173e-232	0.6666666666666666	0.251661918328585
7.711523862191631e-155	0.5277777777777778	0.2804232804232804
0.6042750794713536	1.0            	0.8675523349436393
4.909777631374571e-155	0.62           	0.38947677836566724
0.4935578819979933	0.8208955223880597	0.7255629139072847
4.054037310337805e-155	0.6923076923076923	0.31006951223972834
0.588934620997652	0.898876404494382	0.7053465639810427
4.872166029590139e-78	0.8072289156626506	0.656733296217594
7.57965434483665e-155	0.6666666666666666	0.3319999999999999
8.34076112986429e-232	0.5945945945945946	0.12790835707502374
1.491668146240062e-154	1.0            	0.9375         
0.29669917239896787	0.75           	0.46950893497359414
0.23462350320527994	0.8367346938775511	0.5773420479302832
8.190757052088229e-155	0.6829268292682927	0.4484090909090909
9.809321592636189e-155	0.75           	0.5541006775574677
8.44484326442819e-78	0.8484848484848485	0.8471470220741357
6.206021746903507e-78	0.7857142857142857	0.7697893972403776
0.4324227075463214	0.9016393442622951	0.7132444814660558
9.420708298915794e-155	0.7547169811320755	0.5622347608024691
0.26518122980477765	0.711864406779661	0.5591636798088411
0.22374677077485577	0.7916666666666666	0.5361986301369863
0.23418123261847468	0.6585365853658537	0.44206373762376233
4.335118471269586e-78	0.7142857142857143	0.5512152777777778
2.849845351494297e-78	0.6987951807228916	0.4360315554793346
6.804933319517222e-155	0.704225352112676	0.37834458407689253
0.6000342906130847	1.0            	0.7952563070316693
7.132993934962216e-155	0.631578947368421	0.43467444647986064
4.484824319939061e-78	0.8301886792452831	0.49356175286950177
0.5085991394194219	0.8533333333333334	0.6971836266832356
1.2247502623754442e-231	0.5            	0.18751985984318237
1.2213386697554703e-77	1.0            	0.9814814814814815
0.4111336169005197	0.7837837837837838	0.744140625    
1.2183324802375697e-231	0.6551724137931034	0.0            
1.646211035903463e-231	0.8928571428571429	0.5679012345679011
1.1795617510369435e-231	0.875          	0.43684710351377015
5.554837769749797e-155	0.578125       	0.3184101654846335
1.646211035903463e-231	0.8695652173913043	0.5679012345679011
0              	0.5142857142857142	0.0            
7.657404561915943e-155	0.7636363636363637	0.5452674897119342
0.12991916506579942	0.7395833333333334	0.44010772265210135
8.488041917935607e-155	0.9230769230769231	0.5852118644067797
3.8719283242189536e-78	0.734375       	0.4499351137217403
0.3807812262472666	0.7835051546391752	0.5927961512227948
4.484824319939061e-78	0.6904761904761905	0.7155594579671052
0.7910665071754358	0.9814814814814815	0.9069865319865321
9.788429383461836e-232	0.509090909090909	0.09801084785766158
5.667113443314699e-155	0.6779661016949152	0.19578172523037135
6.933326157611605e-155	0.7166666666666667	0.42673107890499196
1.3934875572055278e-231	0.75           	0.5434782608695652
0.3033668865762665	0.8271604938271605	0.6364942998072715
0.21951524426618454	0.7532467532467533	0.5935201594794208
5.253283993027542e-78	0.6136363636363636	0.42673107890499196
6.373704167435469e-155	0.4583333333333333	0.4093150684931507
6.072910347203158e-155	0.6865671641791045	0.40505663623763327
7.330800726128864e-155	0.5072463768115942	0.41852895148669794
8.16437745974496e-155	0.7538461538461538	0.4326923076923077
7.176381577237209e-155	0.5428571428571428	0.4800907258064516
0.19209534151258667	0.8125         	0.6058527663465935
0.24601372576927547	0.6065573770491803	0.4033282520325203
6.898804976972959e-155	0.6521739130434783	0.40496975749845576
6.061838450024688e-155	0.6226415094339622	0.36035954486616645
4.151979068032376e-78	0.684931506849315	0.4466622744526694
0.18931747781986427	0.7663551401869159	0.5164472609675628
7.380245217279165e-78	0.8666666666666667	0.5625         
0.17404385774889086	0.6701030927835051	0.39416926967127774
0.7598356856515925	0.8666666666666667	0.8314043209876544
1.171778691554733e-231	0.5909090909090909	0.14459205582393986
7.57965434483665e-155	0.5357142857142857	0.33256172839506165
1.1368587676511996e-231	0.6888888888888889	0.2244996488764045
1.0832677820940877e-231	0.4222222222222222	0.1407075264084507
3.8719283242189536e-78	0.5925925925925926	0.4499351137217403
8.44484326442819e-78	0.9523809523809523	0.8471470220741357
9.97486269044271e-232	0.5            	0.1688135593220339
5.364051329359424e-155	0.7272727272727273	0.400604686318972
6.164444051541174e-155	0.639344262295082	0.3883005425443593
5.615440693743184e-78	0.6888888888888889	0.5430275229357797
6.867731683891005e-155	0.64           	0.3376271186440678
6.886649963007969e-155	0.6            	0.40327986316568043
1.3165594234639305e-231	0.5909090909090909	0.32277953810472676
0.2281399713503153	0.6619718309859155	0.5739992142346598
5.14931098405356e-78	0.9038461538461539	0.7486315337555007
5.179818589191765e-78	0.6419753086419753	0.5486542443064183
0              	0.1111111111111111	0.0            
0.1566384057330969	0.6533333333333333	0.47961425352863973
4.502083459540591e-155	0.8            	0.29617537313432835
2.8386348984685777e-78	0.8194444444444444	0.48405947432952756
0.7488856162563027	0.9777777777777777	0.8237395650308419
0.3565506208559251	0.8392857142857143	0.5751811594202898
6.5806869883189804e-155	0.5849056603773585	0.44210877544210886
3.7363724810750054e-78	0.5757575757575758	0.30373086734693877
7.478986131155753e-155	0.711864406779661	0.41890535327579564
7.100514228897259e-155	0.7407407407407407	0.42673107890499196
2.835289336645309e-78	0.7948717948717948	0.3793760136785263
0.2777619034011791	0.5964912280701754	0.3921259842519685
1.1640469867513693e-231	0.3125         	0.23754409171075838
3.769288840603131e-78	0.6666666666666666	0.3880519480519481
0.23287896954139942	0.8305084745762712	0.43264355431613644
1.0547686614863434e-154	0.875          	0.49609375     
4.583829695130767e-78	0.6428571428571429	0.4911175464444783
0.37030468338190614	0.8695652173913043	0.5634339981006647
1.0            	1.0            	0.996          
1.491668146240062e-154	1.0            	0.9375         
0.45617777001984994	0.8            	0.6919055737704919
7.380245217279165e-78	0.5833333333333334	0.7744         
1.0            	1.0            	0.9921875      
1.4488496539373276e-231	0.625          	0.3872         
0.3817666460451127	0.782051282051282	0.5792505956248646
7.121386095146805e-155	0.4946236559139785	0.31569602272727265
4.0622028886850106e-78	0.6590909090909091	0.4641282778643441
0.576091046275884	0.84           	0.7964750740068415
1.2183324802375697e-231	0.625          	0.31125        
1.1862800137389335e-154	0.9130434782608695	0.9443902439024391
0.20687206010259407	0.71875        	0.4451768622555139
0.38058030016749456	0.9512195121951219	0.8458252427184465
0.33034466035625115	0.81           	0.6583843154091088
0.5773502691896258	0.9024390243902439	0.964626736111111
0.5410822690539396	0.8235294117647058	0.6074617346938775
0.3816330911371337	0.8478260869565217	0.6210641349634587
1.0            	1.0            	0.9990234375   
9.283142785759642e-155	0.5789473684210527	0.5808         
0.7259795291154771	0.6            	0.8636048027909025
9.420708298915794e-155	0.7560975609756098	0.5514705882352942
8.190757052088229e-155	0.6595744680851063	0.47300312360553326
4.29307862935549e-78	0.7142857142857143	0.5794571226669992
1.3127657569660467e-231	0.6896551724137931	0.49220338983050854
0.47883157403392246	0.775          	0.6141345810767299
0.6606328636027614	0.9487179487179487	0.6396330275229357
3.122713519517589e-78	0.6966292134831461	0.48310025047709926
8.214546595247418e-155	0.9            	0.5739795918367347
0.4348639899469113	0.8645833333333334	0.5957466042895564
0.23901088824528133	0.7169811320754716	0.40643476684515834
1.4256605770826504e-231	0.7301587301587301	0.4392328477443609
0.7598356856515925	0.9090909090909091	0.8314043209876544
0.2002553584771595	0.7246376811594203	0.5184034358750061
5.614021910443866e-78	0.6744186046511628	0.6987235915492959
0.19569434861872417	0.7582417582417582	0.4907553246753246
1.2882297539194154e-231	0.5217391304347826	0.3200604838709677
0.46713797772820004	0.5555555555555556	0.6027351706364051
5.775353993361614e-78	0.7037037037037037	0.5868736383442267
1.4488496539373276e-231	0.8695652173913043	0.3872         
0.5603221136840577	0.8571428571428571	0.6956296125461254
4.797597231912944e-78	0.7380952380952381	0.5589788732394365
0.2140909265975804	0.7313432835820896	0.3943513569078948
1.0            	1.0            	0.9921875      
7.241926111174567e-155	0.7            	0.4780521262002744
0.27901593935858265	0.5757575757575758	0.5026864239309548
0.18842393723950338	0.7857142857142857	0.621364184360317
0.209734257913107	0.675          	0.4117968440335522
0.2722589423069702	0.6666666666666666	0.454849465648855
0.5410822690539396	0.8292682926829268	0.744140625    
0.6147881529512643	0.9090909090909091	0.6319887810458722
1.0            	1.0            	0.9985422740524781
4.701927940386645e-78	0.7857142857142857	0.6291547958214626
5.185404073830853e-78	0.8333333333333334	0.6688904494382022
0.4111336169005197	0.5555555555555556	0.6547818190508052
3.103010873451748e-78	0.6629213483146067	0.47926505312868956
0.3324684441805843	0.7647058823529411	0.7238797068218266
0.23693055763743093	0.7192982456140351	0.5529164712838182
1.2183324802375697e-231	0.2916666666666667	0.19920000000000002
0.3527295712700594	0.7910447761194029	0.6353693807127743
0.5773502691896258	0.9344262295081968	0.845834261420312
1.0            	1.0            	0.9990234375   
1.1640469867513693e-231	0.391304347826087	0.23754409171075838
0.26652051421681044	0.8269230769230769	0.6974843213820849
0.419468515826214	0.825          	0.7251290945783869
1.0            	1.0            	0.9921875      
0.4347208719449915	0.7419354838709677	0.7059558517284465
7.422680762211792e-155	0.4444444444444444	0.20248724489795916
9.918892480173173e-232	0.29411764705882354	0.0            
8.38826642100846e-155	0.4642857142857143	0.19920000000000002
0.329340597116918	0.8142857142857143	0.701284706840196
3.231681603406294e-78	0.6428571428571429	0.3226666666666666
5.502798075292677e-78	0.8035714285714286	0.6069345081947278
1.821831989445342e-231	1.0            	0.5            
0.7506238537503395	0.9230769230769231	0.8840115836000608
6.725854833444237e-78	0.8095238095238095	0.6074617346938775
4.751072498959554e-78	0.675          	0.5794571226669992
2.7193162487958204e-78	0.7560975609756098	0.3868211490731348
2.6851515809545367e-78	0.8333333333333334	0.43665518155314065
0              	0.11538461538461539	0.0            
0.31671615012203974	0.8170731707317073	0.5869406164270877
1.0032743411283238e-231	0.5588235294117647	0.20248724489795916
4.528076715110988e-155	0.5192307692307693	0.2711937671747476
2.500044694890182e-78	0.6785714285714286	0.315097983737037
0.4832697830906221	0.8679245283018868	0.6651234567901233
0.42803206067505944	0.7833333333333333	0.4592977469607959
3.965294799986402e-78	0.6170212765957447	0.4371485852967334
5.795035077445241e-155	0.6666666666666666	0.34041213888152666
0.6413865258981679	0.95           	0.7463101311953353
0.5871947655901681	0.8823529411764706	0.7282101231586677
0.17395797375642236	0.5588235294117647	0.24480755265068987
0.3882726777522233	0.8444444444444444	0.4473694349727408
0.25965358893403384	0.7045454545454546	0.46399558602554475
0.6566807449251143	0.9113924050632911	0.8587745875926538
3.4361956689127507e-78	0.7605633802816901	0.49297904703048395
0.11227564716917941	0.6666666666666666	0.3640282369729323
0.5681096832337497	0.7894736842105263	0.5604063782947581
0.6060032073808245	0.9183673469387755	0.7369109187940847
9.537683887743056e-232	0.6888888888888889	0.30352515949223774
4.038601786362091e-78	0.6976744186046512	0.45747018204645323
8.16437745974496e-155	0.7551020408163265	0.48668503213957764
7.037665902069411e-155	0.5633802816901409	0.33391952178762196
0.28809912547069016	0.8315789473684211	0.5111482352941176
1.4488496539373276e-231	0.5483870967741935	0.3872         
6.86809206056511e-78	0.8333333333333334	0.5976         
0.3438931217657843	0.6617647058823529	0.5372190579291172
0.3200286101270288	0.9411764705882353	0.6907634493670887
0.2137772394158387	0.7037037037037037	0.475952380952381
6.445825837963022e-155	0.6666666666666666	0.3330122909576349
0.39091968657214926	0.7184466019417476	0.5467473488610515
1.4875195904069663e-231	0.7105263157894737	0.531169029111416
0.4341999352730602	0.7848101265822784	0.5916831683168318
6.484592771860512e-155	0.39285714285714285	0.2814150528169014
0.2722589423069702	0.6261682242990654	0.41066740484429065
0.2830956597218095	0.7843137254901961	0.3925925925925925
4.856474469839072e-78	0.47619047619047616	0.5984643179765131
1.133422688662942e-154	0.7368421052631579	0.6543209876543209
5.188706927516738e-155	0.68           	0.273859649122807
5.74340400309589e-155	0.5217391304347826	0.35224076988570396
0.668740304976422	0.7619047619047619	0.6752542372881356
0.527123766408901	0.8831168831168831	0.708707138731698
4.954356947008765e-78	0.59375        	0.4441969404134045
6.010455532087301e-155	0.5909090909090909	0.3774928774928775
1.331960397810445e-231	0.5517241379310345	0.30178265417399247
8.214546595247418e-155	0.8636363636363636	0.6074617346938775
1.384292958842266e-231	0.4375         	0.0            
4.352883339726264e-78	0.6842105263157895	0.25279551241834886
1.1862177682648818e-231	0.5            	0.328135593220339
9.283142785759642e-155	0.6538461538461539	0.5808         
0.25400289715190977	0.8275862068965517	0.49695264885138296
0.49328706824337465	0.8405797101449275	0.6503818617863876
1.0032743411283238e-231	0.42857142857142855	0.20248724489795916
7.274097363809307e-155	0.7538461538461538	0.42536748934943985
0.14253911354181859	0.6578947368421053	0.391425       
8.38826642100846e-155	0.38461538461538464	0.4858536585365854
0.1816725573641283	0.7164179104477612	0.43867845974501785
9.712439290098357e-155	0.8275862068965517	0.656271186440678
1.0            	1.0            	0.9985422740524781
0.8232490471721702	0.9347826086956522	0.9475112252128427
8.38826642100846e-155	0.6666666666666666	0.39840000000000003
0.4903047069202663	0.8767123287671232	0.49980292218824324
3.9454788461504054e-78	0.7818181818181819	0.43037271747296896
0.1998573974138024	0.7553191489361702	0.4227268300333665
0.4663837470157623	0.8461538461538461	0.6639711191335741
3.480275084383042e-78	0.6351351351351351	0.45175238962221215
9.073649206312902e-155	0.8461538461538461	0.5689747718733226
0.25947507140745757	0.8082191780821918	0.6770095825195312
7.236348959474942e-155	0.5802469135802469	0.3605769230769231
0.23693055763743093	0.6721311475409836	0.44010780377094977
0.5783569866465142	0.8571428571428571	0.8017113095238096
0.668740304976422	0.7272727272727273	0.6752542372881356
0.3508772012923552	0.6702127659574468	0.42865412859445184
0.26104909033290696	0.7230769230769231	0.45952117863720077
0.39788427553162475	0.8214285714285714	0.6220841230500072
0.18759202316167214	0.7638888888888888	0.3790721705552837
0.3092852090394752	0.8888888888888888	0.6630086877000455
7.746339753396389e-155	0.5370370370370371	0.3625435421077796
1.1540791471212467e-231	0.5555555555555556	0.19899426693016614
0              	0.17391304347826086	0.0            
8.38826642100846e-155	0.6190476190476191	0.33256172839506165
6.86809206056511e-78	0.7692307692307693	0.7287804878048781
0.7598356856515925	0.9354838709677419	0.7229602791196995
0.375022891676693	0.7027027027027027	0.4082380204829184
1.0            	1.0            	0.8300000000000001
6.3404966053044055e-155	0.8085106382978723	0.3477844311377246
0.22416933501922287	0.6181818181818182	0.36148013955984976
0.7965670178751182	0.7894736842105263	0.6317969364616595
0.5303624596095554	0.9180327868852459	0.796064139941691
4.380522082646013e-78	0.7796610169491526	0.4348335677449601
0.5014129877526367	0.8846153846153846	0.6235532407407408
0.3479159475128446	0.8412698412698413	0.594311111111111
1.2213386697554703e-77	1.0            	0.9814814814814815
0.6989307622784944	0.9019607843137255	0.7486315337555007
4.484824319939061e-78	0.6363636363636364	0.6455590762094535
0.41180376356915777	0.6666666666666666	0.5809863555693631
0.4790714250659131	0.8            	0.6411688069979528
0.26985534666825095	0.7555555555555555	0.3665549326706351
0.5968774175634496	0.8870967741935484	0.5943704012217131
0.37908922754915136	0.8484848484848485	0.5823747896847653
0.2158836734667192	0.7123287671232876	0.6075837742504411
0.4250281413416978	0.9047619047619048	0.6424235611510791
6.684949609530091e-155	0.7941176470588235	0.37531830091892093
5.644308344528974e-78	0.78125        	0.5413398454585217
0.6455651607183006	0.98           	0.7355482456140351
0.4935578819979933	0.8918918918918919	0.5223398475927584
0.4109080290971358	0.6823529411764706	0.686896551724138
0.6413865258981679	0.9425287356321839	0.80925        
0.4111336169005197	0.7380952380952381	0.8384683098591549
0.4063798282013442	0.9056603773584906	0.6138649613567929
3.2188487294350246e-78	0.8181818181818182	0.5866223111593482
1.1862177682648818e-231	0.5789473684210527	0.328135593220339
0.5275746111884465	0.8829787234042553	0.7305667765389375
0.3541698766144061	0.8235294117647058	0.6435034039222878
2.3418691615477335e-78	0.7205882352941176	0.2031832858499525
0.6606328636027614	0.9841269841269841	0.6790123456790124
0.4234197579236933	0.9487179487179487	0.8223853211009174
0.8761560783209453	0.9848484848484849	0.7141231549515573
0.3942058093215873	0.8488372093023255	0.49363932424180745
0.7611606003349892	0.9264705882352942	0.9069865319865321
0.48633831680799433	0.8607594936708861	0.5026802408778485
0.39162127614717107	0.8775510204081632	0.5408003405704555
0.33932513407933634	0.8043478260869565	0.6909864540173024
6.484592771860512e-155	0.5813953488372093	0.32226562499999994
0.5686719096221826	0.8904109589041096	0.6916033189085266
0.38833759001358187	0.8021978021978022	0.43032786885245905
0.3850322886878713	0.8148148148148148	0.6065334997919268
6.206021746903507e-78	0.7916666666666666	0.6543209876543209
0.5109955811291784	0.8536585365853658	0.6654502522271116
0.4111336169005197	0.868421052631579	0.6688904494382022
0.7598356856515925	0.9090909090909091	0.8314043209876544
